C4 Grass,Acquisitive Shrub,Conservative Shrub,Acquisitve Tree,Conservative Tree
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.019866385,0.019694107,0.019097091,0.018680162,0.019158756
0.027175245,0.02716416,0.025689328,0.024471834,0.02624888
0.415290433,0.415998387,0.414430366,0.413124337,0.417976423
0.348424899,0.351428771,0.349775456,0.349209235,0.35407755
0.312481181,0.31599765,0.314012462,0.312554363,0.319388361
0.352435893,0.353591637,0.351991158,0.34938346,0.357014507
0.368437327,0.365260887,0.368139399,0.371810686,0.36942666
0.303370283,0.302031775,0.304467235,0.303897707,0.305316851
0.261517612,0.261289175,0.261813193,0.253828278,0.262813461
0.223494871,0.22401612,0.224816085,0.209211181,0.226418063
0.19148067,0.192364999,0.193980459,0.171406262,0.195907895
0.175182972,0.175908188,0.176363726,0.14791669,0.178630764
0.136890233,0.137186303,0.139303147,0.104864872,0.142457159
0.124139534,0.12326475,0.124841712,0.086389809,0.129049707
0.09370396,0.091531815,0.094707702,0.051476945,0.099588252
0.066049125,0.062050202,0.064620661,0.022106593,0.070672162
0.231453485,0.227186538,0.228176402,0.192340583,0.233346892
0.215815657,0.211965727,0.211245429,0.170878271,0.216618313
0.182236952,0.178187729,0.178849257,0.13474297,0.185694793
0.145104596,0.140212416,0.140618294,0.092325233,0.148002379
0.119127445,0.113232719,0.113071742,0.062792264,0.120974498
0.217844925,0.212232024,0.209361016,0.156024101,0.216959511
0.223089727,0.218226378,0.213937188,0.161712727,0.220770698
0.385671825,0.391311405,0.388062531,0.380685045,0.385203088
0.409406928,0.413839644,0.411674831,0.407330035,0.409120043
0.38304185,0.390469868,0.387545702,0.381234453,0.383141924
0.363658,0.373852704,0.370653639,0.362160377,0.36501559
0.357997542,0.370017137,0.366612506,0.355759749,0.36030786
0.397755501,0.404634919,0.40259096,0.396834015,0.399430107
0.377455329,0.38651974,0.384050707,0.376251726,0.379827565
0.355437007,0.367395295,0.365530321,0.354732547,0.360628184
0.334132455,0.349358028,0.348132261,0.332201415,0.342654895
0.315077189,0.333920894,0.333477249,0.314333224,0.328179387
0.312106424,0.333187385,0.332708519,0.313587693,0.328910463
0.423249052,0.428218346,0.42775694,0.424774084,0.426484792
0.408810573,0.415453942,0.414928734,0.41083578,0.413156006
0.390737558,0.399800638,0.39929226,0.39420762,0.397306482
0.374727116,0.38586725,0.38575821,0.379806583,0.384265845
0.416367633,0.422639934,0.4225904,0.419416964,0.421864601
0.387973205,0.397412434,0.397807274,0.393360833,0.397637953
0.385393344,0.395774079,0.396310655,0.391089514,0.395697086
0.377106794,0.388507167,0.38932899,0.383553267,0.388935294
0.431395604,0.435976718,0.436249154,0.433849201,0.435983609
0.428352236,0.431836595,0.431940624,0.430191928,0.431665969
0.407075111,0.412063525,0.41242705,0.409785882,0.41232795
0.394320176,0.399883002,0.400225626,0.398067186,0.401118694
0.387846337,0.394212112,0.394814187,0.393661533,0.39728759
0.409722642,0.415397886,0.416210172,0.413649959,0.416873085
0.441149236,0.443984369,0.444264809,0.442862224,0.444441189
0.41268376,0.417162317,0.417479622,0.415724898,0.418123587
0.399748057,0.404488523,0.404977759,0.403964487,0.407091333
0.397447508,0.402414508,0.40306539,0.40223993,0.406333228
0.41786434,0.42209042,0.422674544,0.421184121,0.423610389
0.423197325,0.427522151,0.42851498,0.425747499,0.428543563
0.411753923,0.416380117,0.417227594,0.414596139,0.417441996
0.398979194,0.403700791,0.404523015,0.403076487,0.406130998
0.390225639,0.395034192,0.396128841,0.395321632,0.399165243
0.397565575,0.403035811,0.404333795,0.40224687,0.406659885
0.398650425,0.405365306,0.406615465,0.403933292,0.408475072
0.393312079,0.401203234,0.402712757,0.398980054,0.403979398
0.38903694,0.396948211,0.398319061,0.395496372,0.400548741
0.392799878,0.400408116,0.402167303,0.39845929,0.40354495
0.381670279,0.389802072,0.391864996,0.388016814,0.394734026
0.374996069,0.381277082,0.384066479,0.381000828,0.388848567
0.370313735,0.376442069,0.380114108,0.376266035,0.384760174
0.36462409,0.369584144,0.373610367,0.370840273,0.380306741
0.361848714,0.366171778,0.370616431,0.367849377,0.37868947
0.383144725,0.390174917,0.393289603,0.388666251,0.39754475
0.362003971,0.372595962,0.376230174,0.371491027,0.382842381
0.356812051,0.367225646,0.372017494,0.366359603,0.378894284
0.351320909,0.358329869,0.363526845,0.359864997,0.373502245
0.343144371,0.348637191,0.354478908,0.35217929,0.36764503
0.33889359,0.343656684,0.350163132,0.346796496,0.364049092
0.330288697,0.331153243,0.336711197,0.336905537,0.357105381
0.325768835,0.326812614,0.331902726,0.332379627,0.354528066
0.323962441,0.323816186,0.32957571,0.330024965,0.354068377
0.326017802,0.326858221,0.334602593,0.33125731,0.355431507
0.34778739,0.351123774,0.357575328,0.351935491,0.373623398
0.340327448,0.350122133,0.356360201,0.346404821,0.37035482
0.330242917,0.339147774,0.345851589,0.336535069,0.363687076
0.360616709,0.370018482,0.37542738,0.365676074,0.385111096
0.338672337,0.353462977,0.360633234,0.347575971,0.371931307
0.33248901,0.347797417,0.354724174,0.341510629,0.367390544
0.324232063,0.338038163,0.345226084,0.333653589,0.361752023
0.334468295,0.346641604,0.353490287,0.341618307,0.367965403
0.319598023,0.329252393,0.335729359,0.325782701,0.356472714
0.305048284,0.310035309,0.315820665,0.309648664,0.346131589
0.297014227,0.300099125,0.305114525,0.300446586,0.341617063
0.300324444,0.301490335,0.307338654,0.303598845,0.346083911
0.318749879,0.323046689,0.330963417,0.320218301,0.355433114
0.375581679,0.38211317,0.387033373,0.376735142,0.39700146
0.34310793,0.355448647,0.363037306,0.347849062,0.374970039
0.322752129,0.335249512,0.345883699,0.328923603,0.362788907
0.315564009,0.327915542,0.339942873,0.321270511,0.358027623
0.309769147,0.320834946,0.334008829,0.314568429,0.354104427
0.329873223,0.341137384,0.353081506,0.333305173,0.366690851
0.315680272,0.325268122,0.339559404,0.31811622,0.355070981
0.316022322,0.324728464,0.34037215,0.317634217,0.355463974
0.323227252,0.330170304,0.346563615,0.324031747,0.361371614
0.31328081,0.321461494,0.339354139,0.315572356,0.354782666
0.29809954,0.300149284,0.321462842,0.297429557,0.34307364
0.2863587,0.282037371,0.306292895,0.283196858,0.335186214
0.273612897,0.260005474,0.287666285,0.26778002,0.326461785
0.261269294,0.23926039,0.270957192,0.253086386,0.318704606
0.249444407,0.217513253,0.253018355,0.237762765,0.311668552
0.261628479,0.226857375,0.267772168,0.247376398,0.32457308
0.301758685,0.265391272,0.307549551,0.287638441,0.349659582
0.303950417,0.273165709,0.312346991,0.29322064,0.342944565
0.367811916,0.359408375,0.37651811,0.364093362,0.391073924
0.349401082,0.355036695,0.369423597,0.350907963,0.380902146
0.400069361,0.406840949,0.412749828,0.402322681,0.417897486
0.360306588,0.37326018,0.382605528,0.366661871,0.390934018
0.34146872,0.357174572,0.369105058,0.35024259,0.380175463
0.328386673,0.344536989,0.358606419,0.338096671,0.372091589
0.3152398,0.331376477,0.348010139,0.326663502,0.364528984
0.310796915,0.327672382,0.346646983,0.321996751,0.361881226
0.303884507,0.320969719,0.341780017,0.314371229,0.356889906
0.297236027,0.310933487,0.333522239,0.307729317,0.352787565
0.290707607,0.303912898,0.329258659,0.300924759,0.348894556
0.284333069,0.294349685,0.322554907,0.293501077,0.345384041
0.307834954,0.315787115,0.340926749,0.313382818,0.357540146
0.293756841,0.297178304,0.325015048,0.295877573,0.344789799
0.284584968,0.284479344,0.315079149,0.284224643,0.339055623
0.26955852,0.259321898,0.293926413,0.266148744,0.328212135
0.25494222,0.234871135,0.275536984,0.249263713,0.318997045
0.240480374,0.208888261,0.254370697,0.232540404,0.310499271
0.230361193,0.191246569,0.242637011,0.221224884,0.306300526
0.216480321,0.165798622,0.219463243,0.204131734,0.297198878
0.199510088,0.135472462,0.190794452,0.183441905,0.28478474
0.180265588,0.102725331,0.160831975,0.160728187,0.269417683
0.16713598,0.077340073,0.138740274,0.143908355,0.259024648
0.395352934,0.400425896,0.404404044,0.395465339,0.407137111
0.402064395,0.409364632,0.412694395,0.402968753,0.414104852
0.402677072,0.41228167,0.415589063,0.405094167,0.4167346
0.392136129,0.404645856,0.408621145,0.397418879,0.410282123
0.369604748,0.385895617,0.391165949,0.376830377,0.394785659
0.35493728,0.374717752,0.381641544,0.365062825,0.385721032
0.3422659,0.364712576,0.373464332,0.354551709,0.378093225
0.345326072,0.367732272,0.376956115,0.358511582,0.381879562
0.397253527,0.410517246,0.414299878,0.404429694,0.416249557
0.406528719,0.418131933,0.420989734,0.413534178,0.422648445
0.378728621,0.394833544,0.399629879,0.389130534,0.403023132
0.364470597,0.383504459,0.389502867,0.377678515,0.394376862
0.359117604,0.37971508,0.386979205,0.37315559,0.391215729
0.352051506,0.374541848,0.38249986,0.367600986,0.3866134
0.346992984,0.369659709,0.378949527,0.362201691,0.382707328
0.339363199,0.360484589,0.371698171,0.355237575,0.377542785
0.33037964,0.349822909,0.363006783,0.346601886,0.371447577
0.320394285,0.339216212,0.355066345,0.337408642,0.365017544
0.313739091,0.333675311,0.351522995,0.330614248,0.361505649
0.306972095,0.32593818,0.345530064,0.324662065,0.357318337
0.298390174,0.314469232,0.335452709,0.315596327,0.351960997
0.295650765,0.308663438,0.332332641,0.310969164,0.350891
0.353951989,0.364785564,0.378804885,0.362889236,0.387696346
0.372658967,0.387037703,0.397257903,0.38107038,0.401806394
0.402287369,0.414557523,0.41997501,0.409087083,0.422246813
0.404726473,0.417672894,0.422569207,0.411914478,0.424011345
0.388298509,0.403792678,0.409566251,0.397513778,0.411303638
0.368318167,0.387351121,0.395402343,0.381609851,0.399301122
0.359468297,0.380832246,0.390263945,0.374474322,0.393877242
0.407346862,0.420529931,0.426287707,0.416022303,0.427824727
0.384617814,0.400766496,0.407217296,0.395440088,0.409113759
0.36939144,0.387525206,0.395915034,0.383185234,0.399643303
0.361401798,0.379781418,0.389865499,0.375498795,0.393955628
0.354487695,0.374294249,0.385937205,0.369810722,0.389865472
0.358386155,0.378673359,0.389506119,0.372716556,0.392379583
0.350865978,0.37334029,0.385563735,0.367205384,0.388957215
0.367492801,0.386364158,0.39648739,0.380289222,0.398792805
0.347254631,0.371285853,0.384359015,0.364869257,0.387887237
0.342592556,0.367025606,0.381255411,0.360172467,0.384183598
0.355372815,0.376873715,0.390666037,0.370260512,0.392969744
0.444048461,0.449906271,0.45208984,0.447661359,0.452456225
0.44258328,0.447364644,0.448836,0.445618584,0.44921274
0.418774759,0.425169167,0.427260155,0.423066289,0.428008726
0.440327977,0.443828065,0.44486751,0.442762395,0.44536482
0.419703245,0.423791793,0.425930438,0.423074083,0.426663655
0.416319077,0.421371027,0.424182946,0.420332541,0.424810873
0.439086021,0.441321038,0.442493143,0.441050435,0.442971828
0.416319395,0.419494804,0.421661906,0.419115284,0.422654783
0.407669033,0.411026505,0.414234839,0.411121459,0.415420229
0.403877959,0.407782512,0.411426079,0.407515164,0.412460908
0.397350152,0.401718526,0.406215391,0.401390918,0.407153
0.393946644,0.399334063,0.404182583,0.398086055,0.404565336
0.409256476,0.414757494,0.419099451,0.412962514,0.418891175
0.412225001,0.418042231,0.421555946,0.415962213,0.421333787
0.417713373,0.423542944,0.426821772,0.4215516,0.42673578
0.417954902,0.423484378,0.426561829,0.421752268,0.426363784
0.404155693,0.410397775,0.414135319,0.408842921,0.414245175
0.402558884,0.408880203,0.412666701,0.407011054,0.412422684
0.406835342,0.412417094,0.416231158,0.411030249,0.416169678
0.413545237,0.418367611,0.421479687,0.417305692,0.421758248
0.404189418,0.409156789,0.413106202,0.408430277,0.413641183
0.395651939,0.399896798,0.404844089,0.399964006,0.406004975
0.390808156,0.39402294,0.400098202,0.394669756,0.401325262
0.385585364,0.388165587,0.395212505,0.388716513,0.39666061
0.382256947,0.384643483,0.392679392,0.385119308,0.393682161
0.380422915,0.383173281,0.39148628,0.383581858,0.392362129
0.378153051,0.380581928,0.389553063,0.381158333,0.390356385
0.37511209,0.376647625,0.386936006,0.377726294,0.387601969
0.370260328,0.369804267,0.382038879,0.371809526,0.383289045
0.366072247,0.36418533,0.378212688,0.366940591,0.379887367
0.362977322,0.359993137,0.375232828,0.363588539,0.377431928
0.359125377,0.354750205,0.371369349,0.358981596,0.374115507
0.35571037,0.350277216,0.368805734,0.355166454,0.371642767
0.352884899,0.346889187,0.367128464,0.352072921,0.369726156
0.350885217,0.345593908,0.366165783,0.350494241,0.368965273
0.350410108,0.347379267,0.367527177,0.350969926,0.3696917
0.350256182,0.347725893,0.367942763,0.351139347,0.369733146
0.349603382,0.346749513,0.367411986,0.349960313,0.368920582
0.345220041,0.341804268,0.362976469,0.344489067,0.365006005
0.340807064,0.335030762,0.357691233,0.337915799,0.360387302
0.336016317,0.327351191,0.351614216,0.331198958,0.355998584
0.332011487,0.321515099,0.348486298,0.325627609,0.352784575
0.330346874,0.319466054,0.347876615,0.323925679,0.352206076
0.329336883,0.318679365,0.348193366,0.323171177,0.352016101
0.326295471,0.315078215,0.345909625,0.318823151,0.349346728
0.321226281,0.307479512,0.340753723,0.311227689,0.344620603
0.31518652,0.297264002,0.333373031,0.301844561,0.339073338
0.308645952,0.288126106,0.327747976,0.292119237,0.333909288
0.303359649,0.279720102,0.322354479,0.283147889,0.329601535
0.299811603,0.272899805,0.3189223,0.275590184,0.326540126
0.297009286,0.268013829,0.317601866,0.269747414,0.324584946
0.293028141,0.260384161,0.313287582,0.261751621,0.320604513
0.286788569,0.248378939,0.304364059,0.249281123,0.313889209
0.279443142,0.23325016,0.294200874,0.234949085,0.306390304
0.272878499,0.218229361,0.284415729,0.221605158,0.29970742
0.266088737,0.203603051,0.275329699,0.206911129,0.292750791
0.259438064,0.188682123,0.265879984,0.192455721,0.285785483
0.252429749,0.172759368,0.254835083,0.177605269,0.277927559
0.244170666,0.15481999,0.24055028,0.160869416,0.268434317
0.237620067,0.140110896,0.230436503,0.145873565,0.26140286
0.231439096,0.126950557,0.22184778,0.132405058,0.254913115
0.225985942,0.114260698,0.213232517,0.119812389,0.249175051
0.232819011,0.11981772,0.225201797,0.121568357,0.258339708
0.227156497,0.105851328,0.214856707,0.107918154,0.250406075
0.220864732,0.091798424,0.204383668,0.094368416,0.242440521
0.216812322,0.080802589,0.197727115,0.085244562,0.237761651
0.212299482,0.068978347,0.19003013,0.074920689,0.232431855
0.201996184,0.049324495,0.174863268,0.055670156,0.218662966
0.193211442,0.032096556,0.161589821,0.038899782,0.207275392
0.181300076,0.011840485,0.141836535,0.017811129,0.191379874
0.173737726,0.010000001,0.130156465,0.010000001,0.181595846
0.160259769,0.010000001,0.108606821,0.010000001,0.162772064
0.147954095,0.010000001,0.087929506,0.010000001,0.145499798
0.136470101,0.010000001,0.067669467,0.010000001,0.129122609
0.124940794,0.010000001,0.04755449,0.010000001,0.112269411
0.112219896,0.010000001,0.024631497,0.010000001,0.0937706
0.100562523,0.010000001,0.010000001,0.010000001,0.076840562
0.092990237,0.010000001,0.010000001,0.010000001,0.065981563
0.081799052,0.010000001,0.010000001,0.010000001,0.049396449
0.071149196,0.010000001,0.010000001,0.010000001,0.033571642
0.0598967,0.010000001,0.010000001,0.010000001,0.017710967
0.045192017,0.010000001,0.010000001,0.010000001,0.010000001
0.037189246,0.013419082,0.013753138,0.011340234,0.013160082
0.024114504,0.010000001,0.010000001,0.010000001,0.010000001
0.012979802,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010032921,0.010091169,0.010201865,0.010003206,0.010025412
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010075952,0.010064893,0.010068289,0.010031556,0.010040358
0.22682344,0.224434463,0.22566263,0.22139247,0.223777404
0.216386046,0.213474838,0.221706623,0.204749204,0.218967891
0.18595728,0.18309824,0.197504456,0.16869065,0.193710217
0.159001021,0.156385934,0.175362932,0.136285343,0.170426726
0.118444924,0.119509223,0.144574236,0.088763673,0.137109641
0.074677089,0.078725587,0.109453178,0.03674296,0.099728377
0.029639532,0.035515073,0.070998716,0.010000001,0.059720755
0.010000001,0.010000001,0.029731682,0.010000001,0.019610993
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.010000001,0.010000001,0.010000001,0.010000001,0.010000001
0.019811011,0.019751163,0.01944032,0.018652149,0.019171268
0.027126352,0.027145611,0.027734974,0.024276116,0.02592187
0.415439277,0.415992077,0.4160948,0.412882704,0.417773212
0.349108626,0.351181609,0.353369214,0.348850127,0.352821233
0.313641985,0.315769112,0.319281081,0.312027487,0.317793548
0.352326566,0.353335659,0.356696342,0.34852749,0.355675296
0.367514363,0.365351729,0.366519616,0.371961513,0.369657251
0.301096469,0.301967981,0.307142726,0.303818725,0.30483691
0.255848583,0.260794116,0.272311757,0.252557622,0.260739861
0.213637246,0.223035124,0.243734077,0.206719618,0.222405621
0.178060538,0.191002026,0.2193283,0.167889424,0.190312807
0.159773013,0.174101189,0.208167279,0.143396521,0.171691055
0.122933708,0.134850765,0.177828075,0.099256176,0.134466327
0.111145756,0.12014711,0.170082758,0.079800525,0.120947453
0.081427794,0.087665851,0.145406206,0.043904295,0.091326069
0.054495456,0.057449506,0.122296846,0.017120452,0.062426304
0.221466757,0.221944506,0.287082694,0.191556793,0.225509926
0.206389384,0.205924628,0.273203303,0.168624643,0.208660613
0.173305291,0.171634544,0.245558672,0.131202217,0.177405229
0.136666399,0.133064631,0.214170619,0.087619068,0.13950854
0.111186115,0.105392877,0.193232596,0.057077293,0.112357197
0.210989654,0.203519979,0.290066828,0.149679827,0.208447678
0.215575407,0.209441321,0.290015186,0.15505118,0.212644392
0.38440174,0.390648524,0.392782251,0.379402374,0.384502218
0.408813988,0.41349203,0.414101971,0.406765906,0.408588649
0.382745899,0.390036553,0.390351867,0.380679052,0.382215877
0.363407899,0.373237059,0.374977964,0.361381681,0.363647903
0.357788727,0.369253799,0.372126186,0.354786898,0.358626973
0.397638716,0.404230577,0.405252175,0.396407943,0.398477919
0.377353498,0.385985896,0.387526131,0.375724456,0.378612132
0.355459414,0.366652439,0.37131108,0.353700005,0.35880417
0.334357904,0.348231761,0.35698152,0.330297454,0.340088161
0.315413841,0.33255106,0.345402832,0.311528111,0.324533243
0.312544593,0.33136728,0.347583977,0.31013296,0.324119409
0.423527848,0.427956904,0.429605144,0.424546544,0.425834607
0.409112557,0.415068366,0.41697882,0.410597964,0.412355476
0.391079929,0.399231205,0.402210994,0.393889625,0.396217839
0.375073365,0.385116535,0.390072082,0.379371834,0.382818037
0.416615089,0.422319016,0.424553856,0.419237846,0.421185975
0.388207288,0.396981087,0.400943954,0.393120208,0.396612566
0.38562539,0.395412389,0.399720718,0.390851044,0.394618678
0.377329266,0.388320255,0.393000137,0.383303255,0.387714904
0.431637506,0.43594513,0.437668065,0.433741001,0.435512159
0.428609509,0.431787632,0.432840629,0.430125633,0.431315474
0.407342193,0.412003836,0.414074346,0.409653299,0.411719594
0.394626778,0.399999515,0.403127607,0.397897246,0.400311658
0.38811839,0.394533741,0.398773638,0.393496407,0.396357509
0.409902852,0.415403935,0.418480687,0.413554418,0.416267684
0.441276442,0.443935465,0.445229749,0.442835825,0.444175987
0.41288912,0.417113887,0.419199868,0.415671613,0.417714802
0.399994603,0.40452752,0.407795772,0.403888314,0.40663807
0.39767441,0.402449006,0.406415598,0.402161673,0.405897412
0.418043959,0.422030271,0.424234009,0.421148753,0.423312038
0.423311452,0.42734783,0.429774125,0.425698083,0.428243091
0.411920575,0.416272872,0.418770714,0.414537915,0.417101345
0.39912947,0.403802413,0.407147521,0.402993045,0.405756774
0.390432646,0.395336192,0.399753783,0.395249035,0.398781159
0.397811973,0.403222534,0.407495109,0.40218522,0.406281135
0.398916263,0.405525049,0.409660575,0.403869612,0.408088376
0.393557042,0.401251696,0.40558288,0.398899103,0.403541122
0.389352349,0.397179098,0.402003513,0.395394931,0.400095532
0.393066112,0.400301692,0.405359253,0.398386311,0.403123658
0.381968969,0.389646177,0.395877293,0.387901023,0.394250228
0.375316064,0.381253822,0.389252183,0.380873658,0.388352225
0.370666499,0.376193306,0.385915154,0.376176219,0.384270428
0.36494627,0.369417523,0.380817535,0.370757608,0.379814139
0.362171702,0.366197324,0.379045072,0.367776124,0.378094292
0.383409852,0.390045445,0.398901322,0.388624078,0.397037859
0.362374203,0.37276633,0.384084831,0.371411249,0.382116778
0.35718594,0.367199324,0.380269324,0.36624537,0.378219924
0.351533183,0.358770421,0.373388381,0.359692672,0.372779224
0.343201096,0.349549793,0.366695005,0.351975322,0.366822947
0.338815245,0.344348285,0.363242903,0.346500237,0.36311161
0.329912782,0.331992614,0.354292626,0.336480061,0.356055511
0.325365187,0.327782415,0.351458327,0.331944972,0.353417356
0.323480178,0.325429832,0.350433014,0.329550507,0.352995951
